timestamp,experiment_tag,lambda_AE,lambda_attack,tau_fixed,tau_perc,k_samples,test_stealth,test_exceed_fixed_tau,test_absr,test_impact,test_wgap,False_Alarm_nominal,Attack_Exceed
2026-02-21T18:14:41,csu_model_AE50_ATK3_LG1_LS1_LI1,50,3,0.019556772,0.019833271,4,0.452062657,0.547937343,0.023196765,0.000801063,-0.023800374,0.010072582,0.54369723
2026-02-21T17:59:00,csu_model_AE50_ATK1em03_LG1_LS1_LI1,50,0.001,0.019556772,0.019833271,4,0.424048289,0.575951711,0.024164923,0.000818007,-0.025158609,0.010072582,0.550511035
2026-02-21T19:14:40,csu_model_AE350_ATK0p01_LG1_LS1_LI1,350,0.01,0.019556772,0.019833271,4,0.501740483,0.498259517,0.018441578,0.000404254,-0.017812342,0.010072582,0.55110354
2026-02-21T19:08:58,csu_model_AE250_ATK10_LG1_LS1_LI1,250,10,0.019556772,0.019833271,4,0.428917938,0.571082062,0.021015145,0.000525989,-0.021036348,0.010072582,0.552140424
2026-02-21T19:11:28,csu_model_AE300_ATK1_LG1_LS1_LI1,300,1,0.019556772,0.019833271,4,0.466745667,0.533254333,0.019732626,0.000480959,-0.017535482,0.010072582,0.557250778
2026-02-21T19:35:18,csu_model_AE400_ATK1em03_LG1_LS1_LI1,400,0.001,0.019556772,0.019833271,4,0.602744038,0.397255962,0.017159785,0.000349819,-0.016757485,0.010072582,0.575174048
2026-02-21T19:43:20,csu_model_AE450_ATK2_LG1_LS1_LI1,450,2,0.019556772,0.019833271,4,0.492204859,0.507795141,0.018823165,0.000428251,-0.017365869,0.010072582,0.593912013
2026-02-21T18:14:37,csu_model_AE50_ATK0p1_LG1_LS1_LI1,50,0.1,0.019556772,0.019833271,4,0.362705525,0.637294475,0.02608759,0.000891139,-0.027337745,0.010072582,0.60983558
2026-02-21T18:17:51,csu_model_AE150_ATK1em03_LG1_LS1_LI1,150,0.001,0.019556772,0.019833271,4,0.243371353,0.756628647,0.023508517,0.000643529,-0.024374155,0.010072582,0.609983706
2026-02-21T18:42:31,csu_model_AE150_ATK10_LG1_LS1_LI1,150,10,0.019556772,0.019833271,4,0.38525774,0.61474226,0.022865336,0.000645959,-0.023887482,0.010072582,0.621463487
2026-02-21T18:24:48,csu_model_AE150_ATK0p01_LG1_LS1_LI1,150,0.01,0.019556772,0.019833271,4,0.356521256,0.643478744,0.021379221,0.000544772,-0.021739094,0.010072582,0.645978374
2026-02-21T18:17:28,csu_model_AE100_ATK0p01_LG1_LS1_LI1,100,0.01,0.019556772,0.019833271,4,0.392552955,0.607447045,0.024158624,0.00072883,-0.019383751,0.010072582,0.671011702
2026-02-21T19:37:32,csu_model_AE400_ATK3_LG1_LS1_LI1,400,3,0.019556772,0.019833271,4,0.449026071,0.550973929,0.018686231,0.000421968,-0.018594886,0.010072582,0.716042068
2026-02-21T19:12:34,csu_model_AE300_ATK4_LG1_LS1_LI1,300,4,0.019556772,0.019833271,4,0.539308992,0.460691008,0.017948053,0.000396607,-0.017472171,0.010072582,0.716116131
2026-02-21T19:14:46,csu_model_AE350_ATK0p1_LG1_LS1_LI1,350,0.1,0.019556772,0.019833271,4,0.42715894,0.57284106,0.019335825,0.000453764,-0.018796695,0.010072582,0.721374611
2026-02-21T18:17:45,csu_model_AE100_ATK3_LG1_LS1_LI1,100,3,0.019556772,0.019833271,4,0.319767442,0.680232558,0.021888808,0.000594898,-0.02117544,0.010072582,0.73137313
2026-02-21T18:15:06,csu_model_AE50_ATK5_LG1_LS1_LI1,50,5,0.019556772,0.019833271,4,0.292697378,0.707302622,0.027543829,0.000957441,-0.028757291,0.010072582,0.737001926
2026-02-21T18:42:54,csu_model_AE150_ATK4_LG1_LS1_LI1,150,4,0.019556772,0.019833271,4,0.162087098,0.837912902,0.024564587,0.000695382,-0.025661084,0.010072582,0.767960302
2026-02-21T18:41:48,csu_model_AE150_ATK5_LG1_LS1_LI1,150,5,0.019556772,0.019833271,4,0.127221893,0.872778107,0.024918511,0.000712872,-0.026013675,0.010072582,0.829432677
2026-02-21T19:13:58,csu_model_AE300_ATK10_LG1_LS1_LI1,300,10,0.019556772,0.019833271,4,0.332765516,0.667234484,0.021365931,0.000547553,-0.020565749,0.010072582,0.830321434
2026-02-21T18:13:53,csu_model_AE50_ATK0p01_LG1_LS1_LI1,50,0.01,0.019556772,0.019833271,4,0.16475337,0.83524663,0.028496706,0.000959444,-0.029846099,0.010072582,0.842986224
2026-02-21T18:14:22,csu_model_AE50_ATK4_LG1_LS1_LI1,50,4,0.019556772,0.019833271,4,0.132609984,0.867390016,0.033669277,0.00138614,-0.035252103,0.010072582,0.856613835
